LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Unnamed: 5,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN0805300000000,8.0,53.0,"Hinsdale County, CO",2011.0,,471.0,446.0,25.0,5.3
CN0805500000000,8.0,55.0,"Huerfano County, CO",2011.0,,2659.0,2285.0,374.0,14.1
CN0805700000000,8.0,57.0,"Jackson County, CO",2011.0,,891.0,834.0,57.0,6.4
CN0805900000000,8.0,59.0,"Jefferson County, CO",2011.0,,301767.0,276822.0,24945.0,8.3
CN0806100000000,8.0,61.0,"Kiowa County, CO",2011.0,,833.0,790.0,43.0,5.2
CN0806300000000,8.0,63.0,"Kit Carson County, CO",2011.0,,4250.0,4042.0,208.0,4.9
CN0806500000000,8.0,65.0,"Lake County, CO",2011.0,,4370.0,3914.0,456.0,10.4
CN0806700000000,8.0,67.0,"La Plata County, CO",2011.0,,29402.0,27257.0,2145.0,7.3
CN0806900000000,8.0,69.0,"Larimer County, CO",2011.0,,170527.0,157831.0,12696.0,7.4
CN0807100000000,8.0,71.0,"Las Animas County, CO",2011.0,,6973.0,6174.0,799.0,11.5
CN0807300000000,8.0,73.0,"Lincoln County, CO",2011.0,,2187.0,2043.0,144.0,6.6
CN0807500000000,8.0,75.0,"Logan County, CO",2011.0,,11052.0,10331.0,721.0,6.5
CN0807700000000,8.0,77.0,"Mesa County, CO",2011.0,,75347.0,67366.0,7981.0,10.6
CN0807900000000,8.0,79.0,"Mineral County, CO",2011.0,,425.0,401.0,24.0,5.6
CN0808100000000,8.0,81.0,"Moffat County, CO",2011.0,,7851.0,7091.0,760.0,9.7
CN0808300000000,8.0,83.0,"Montezuma County, CO",2011.0,,12962.0,11785.0,1177.0,9.1
CN0808500000000,8.0,85.0,"Montrose County, CO",2011.0,,19990.0,17706.0,2284.0,11.4
CN0808700000000,8.0,87.0,"Morgan County, CO",2011.0,,15005.0,13963.0,1042.0,6.9
CN0808900000000,8.0,89.0,"Otero County, CO",2011.0,,8463.0,7587.0,876.0,10.4
CN0809100000000,8.0,91.0,"Ouray County, CO",2011.0,,2022.0,1807.0,215.0,10.6
CN0809300000000,8.0,93.0,"Park County, CO",2011.0,,9377.0,8636.0,741.0,7.9
CN0809500000000,8.0,95.0,"Phillips County, CO",2011.0,,2148.0,2028.0,120.0,5.6
CN0809700000000,8.0,97.0,"Pitkin County, CO",2011.0,,10904.0,10016.0,888.0,8.1
CN0809900000000,8.0,99.0,"Prowers County, CO",2011.0,,6228.0,5797.0,431.0,6.9
CN0810100000000,8.0,101.0,"Pueblo County, CO",2011.0,,75046.0,66842.0,8204.0,10.9
CN0810300000000,8.0,103.0,"Rio Blanco County, CO",2011.0,,3114.0,2858.0,256.0,8.2
CN0810500000000,8.0,105.0,"Rio Grande County, CO",2011.0,,5153.0,4494.0,659.0,12.8
CN0810700000000,8.0,107.0,"Routt County, CO",2011.0,,14255.0,13039.0,1216.0,8.5
CN0810900000000,8.0,109.0,"Saguache County, CO",2011.0,,3012.0,2664.0,348.0,11.6
CN0811100000000,8.0,111.0,"San Juan County, CO",2011.0,,521.0,458.0,63.0,12.1
CN0811300000000,8.0,113.0,"San Miguel County, CO",2011.0,,4873.0,4467.0,406.0,8.3
CN0811500000000,8.0,115.0,"Sedgwick County, CO",2011.0,,1094.0,1003.0,91.0,8.3
CN0811700000000,8.0,117.0,"Summit County, CO",2011.0,,19205.0,17904.0,1301.0,6.8
CN0811900000000,8.0,119.0,"Teller County, CO",2011.0,,12129.0,10964.0,1165.0,9.6
CN0812100000000,8.0,121.0,"Washington County, CO",2011.0,,2580.0,2434.0,146.0,5.7
CN0812300000000,8.0,123.0,"Weld County, CO",2011.0,,133960.0,122063.0,11897.0,8.9
CN0812500000000,8.0,125.0,"Yuma County, CO",2011.0,,4946.0,4675.0,271.0,5.5
CN0900100000000,9.0,1.0,"Fairfield County, CT",2011.0,,476820.0,436819.0,40001.0,8.4
CN0900300000000,9.0,3.0,"Hartford County, CT",2011.0,,479658.0,435307.0,44351.0,9.2
CN0900500000000,9.0,5.0,"Litchfield County, CT",2011.0,,107911.0,98937.0,8974.0,8.3
CN0900700000000,9.0,7.0,"Middlesex County, CT",2011.0,,93616.0,86315.0,7301.0,7.8
CN0900900000000,9.0,9.0,"New Haven County, CT",2011.0,,462617.0,416895.0,45722.0,9.9
CN0901100000000,9.0,11.0,"New London County, CT",2011.0,,143082.0,130112.0,12970.0,9.1
CN0901300000000,9.0,13.0,"Tolland County, CT",2011.0,,86299.0,79650.0,6649.0,7.7
CN0901500000000,9.0,15.0,"Windham County, CT",2011.0,,64440.0,57930.0,6510.0,10.1
CN1000100000000,10.0,1.0,"Kent County, DE",2011.0,,74196.0,68023.0,6173.0,8.3
CN1000300000000,10.0,3.0,"New Castle County, DE",2011.0,,277758.0,257356.0,20402.0,7.3
CN1000500000000,10.0,5.0,"Sussex County, DE",2011.0,,92017.0,84850.0,7167.0,7.8
CN1100100000000,11.0,1.0,District of Columbia,2011.0,,352193.0,316372.0,35821.0,10.2
CN1200100000000,12.0,1.0,"Alachua County, FL",2011.0,,128282.0,118574.0,9708.0,7.6
CN1200300000000,12.0,3.0,"Baker County, FL",2011.0,,11441.0,10274.0,1167.0,10.2
CN1200500000000,12.0,5.0,"Bay County, FL",2011.0,,86727.0,77872.0,8855.0,10.2
CN1200700000000,12.0,7.0,"Bradford County, FL",2011.0,,11439.0,10403.0,1036.0,9.1
CN1200900000000,12.0,9.0,"Brevard County, FL",2011.0,,263679.0,235001.0,28678.0,10.9
CN1201100000000,12.0,11.0,"Broward County, FL",2011.0,,946171.0,856799.0,89372.0,9.4
CN1201300000000,12.0,13.0,"Calhoun County, FL",2011.0,,5212.0,4672.0,540.0,10.4
CN1201500000000,12.0,15.0,"Charlotte County, FL",2011.0,,65342.0,57979.0,7363.0,11.3
CN1201700000000,12.0,17.0,"Citrus County, FL",2011.0,,51756.0,45289.0,6467.0,12.5
CN1201900000000,12.0,19.0,"Clay County, FL",2011.0,,95595.0,86914.0,8681.0,9.1
CN1202100000000,12.0,21.0,"Collier County, FL",2011.0,,147941.0,132970.0,14971.0,10.1
CN1202300000000,12.0,23.0,"Columbia County, FL",2011.0,,28080.0,25194.0,2886.0,10.3
CN1202700000000,12.0,27.0,"DeSoto County, FL",2011.0,,13811.0,12378.0,1433.0,10.4
CN1202900000000,12.0,29.0,"Dixie County, FL",2011.0,,5720.0,5018.0,702.0,12.3
CN1203100000000,12.0,31.0,"Duval County, FL",2011.0,,453697.0,407240.0,46457.0,10.2
CN1203300000000,12.0,33.0,"Escambia County, FL",2011.0,,139891.0,126413.0,13478.0,9.6
CN1203500000000,12.0,35.0,"Flagler County, FL",2011.0,,41691.0,36957.0,4734.0,11.4
CN1203700000000,12.0,37.0,"Franklin County, FL",2011.0,,5022.0,4639.0,383.0,7.6
CN1203900000000,12.0,39.0,"Gadsden County, FL",2011.0,,19500.0,17244.0,2256.0,11.6
CN1204100000000,12.0,41.0,"Gilchrist County, FL",2011.0,,6817.0,6116.0,701.0,10.3
CN1204300000000,12.0,43.0,"Glades County, FL",2011.0,,5261.0,4761.0,500.0,9.5
CN1204500000000,12.0,45.0,"Gulf County, FL",2011.0,,6203.0,5606.0,597.0,9.6
CN1204700000000,12.0,47.0,"Hamilton County, FL",2011.0,,4869.0,4364.0,505.0,10.4
CN1204900000000,12.0,49.0,"Hardee County, FL",2011.0,,11851.0,10658.0,1193.0,10.1
CN1205100000000,12.0,51.0,"Hendry County, FL",2011.0,,17853.0,15394.0,2459.0,13.8
CN1205300000000,12.0,53.0,"Hernando County, FL",2011.0,,65807.0,57597.0,8210.0,12.5
CN1205500000000,12.0,55.0,"Highlands County, FL",2011.0,,37930.0,33583.0,4347.0,11.5
CN1205700000000,12.0,57.0,"Hillsborough County, FL",2011.0,,657569.0,594729.0,62840.0,9.6
CN1205900000000,12.0,59.0,"Holmes County, FL",2011.0,,7156.0,6452.0,704.0,9.8
CN1206100000000,12.0,61.0,"Indian River County, FL",2011.0,,61573.0,53791.0,7782.0,12.6
CN1206300000000,12.0,63.0,"Jackson County, FL",2011.0,,18151.0,16438.0,1713.0,9.4
CN1206500000000,12.0,65.0,"Jefferson County, FL",2011.0,,5884.0,5293.0,591.0,10.0
CN1206700000000,12.0,67.0,"Lafayette County, FL",2011.0,,3615.0,3390.0,225.0,6.2
CN1206900000000,12.0,69.0,"Lake County, FL",2011.0,,133044.0,118993.0,14051.0,10.6
CN1207100000000,12.0,71.0,"Lee County, FL",2011.0,,285363.0,254435.0,30928.0,10.8
CN1207300000000,12.0,73.0,"Leon County, FL",2011.0,,149095.0,137538.0,11557.0,7.8
CN1207500000000,12.0,75.0,"Levy County, FL",2011.0,,16872.0,15039.0,1833.0,10.9
CN1207700000000,12.0,77.0,"Liberty County, FL",2011.0,,2846.0,2586.0,260.0,9.1
CN1207900000000,12.0,79.0,"Madison County, FL",2011.0,,8029.0,7262.0,767.0,9.6
CN1208100000000,12.0,81.0,"Manatee County, FL",2011.0,,147279.0,132628.0,14651.0,9.9
CN1208300000000,12.0,83.0,"Marion County, FL",2011.0,,130254.0,114256.0,15998.0,12.3
CN1208500000000,12.0,85.0,"Martin County, FL",2011.0,,66410.0,59867.0,6543.0,9.9
CN1208600000000,12.0,86.0,"Miami-Dade County, FL",2011.0,,1261955.0,1140476.0,121479.0,9.6
CN1208700000000,12.0,87.0,"Monroe County, FL",2011.0,,42535.0,39566.0,2969.0,7.0
CN1208900000000,12.0,89.0,"Nassau County, FL",2011.0,,35806.0,32372.0,3434.0,9.6
CN1209100000000,12.0,91.0,"Okaloosa County, FL",2011.0,,90385.0,83334.0,7051.0,7.8
CN1209300000000,12.0,93.0,"Okeechobee County, FL",2011.0,,17718.0,15607.0,2111.0,11.9
CN1209500000000,12.0,95.0,"Orange County, FL",2011.0,,638380.0,575967.0,62413.0,9.8
CN1209700000000,12.0,97.0,"Osceola County, FL",2011.0,,139454.0,123764.0,15690.0,11.3
CN1209900000000,12.0,99.0,"Palm Beach County, FL",2011.0,,648941.0,583845.0,65096.0,10.0
CN1210100000000,12.0,101.0,"Pasco County, FL",2011.0,,205503.0,183302.0,22201.0,10.8
CN1210300000000,12.0,103.0,"Pinellas County, FL",2011.0,,461249.0,416575.0,44674.0,9.7
CN1210500000000,12.0,105.0,"Polk County, FL",2011.0,,275294.0,244352.0,30942.0,11.2
CN1210700000000,12.0,107.0,"Putnam County, FL",2011.0,,29603.0,25822.0,3781.0,12.8
CN1210900000000,12.0,109.0,"St. Johns County, FL",2011.0,,100810.0,93024.0,7786.0,7.7
CN1211100000000,12.0,111.0,"St. Lucie County, FL",2011.0,,127910.0,111837.0,16073.0,12.6
CN1211300000000,12.0,113.0,"Santa Rosa County, FL",2011.0,,72241.0,66024.0,6217.0,8.6
CN1211500000000,12.0,115.0,"Sarasota County, FL",2011.0,,165867.0,148948.0,16919.0,10.2
CN1211700000000,12.0,117.0,"Seminole County, FL",2011.0,,229263.0,207265.0,21998.0,9.6
CN1211900000000,12.0,119.0,"Sumter County, FL",2011.0,,25901.0,22746.0,3155.0,12.2
CN1212100000000,12.0,121.0,"Suwannee County, FL",2011.0,,18751.0,17028.0,1723.0,9.2
CN1212300000000,12.0,123.0,"Taylor County, FL",2011.0,,9388.0,8445.0,943.0,10.0
CN1212500000000,12.0,125.0,"Union County, FL",2011.0,,5148.0,4727.0,421.0,8.2
CN1212700000000,12.0,127.0,"Volusia County, FL",2011.0,,236526.0,209938.0,26588.0,11.2
CN1212900000000,12.0,129.0,"Wakulla County, FL",2011.0,,14518.0,13322.0,1196.0,8.2
CN1213100000000,12.0,131.0,"Walton County, FL",2011.0,,26136.0,23914.0,2222.0,8.5
CN1213300000000,12.0,133.0,"Washington County, FL",2011.0,,10348.0,9316.0,1032.0,10.0
CN1300100000000,13.0,1.0,"Appling County, GA",2011.0,,8854.0,7770.0,1084.0,12.2
CN1300300000000,13.0,3.0,"Atkinson County, GA",2011.0,,3487.0,3044.0,443.0,12.7
CN1300500000000,13.0,5.0,"Bacon County, GA",2011.0,,4499.0,4030.0,469.0,10.4
CN1300700000000,13.0,7.0,"Baker County, GA",2011.0,,1170.0,1035.0,135.0,11.5
CN1300900000000,13.0,9.0,"Baldwin County, GA",2011.0,,18572.0,16037.0,2535.0,13.6
CN1301100000000,13.0,11.0,"Banks County, GA",2011.0,,8490.0,7712.0,778.0,9.2
CN1301300000000,13.0,13.0,"Barrow County, GA",2011.0,,34550.0,31141.0,3409.0,9.9
CN1301500000000,13.0,15.0,"Bartow County, GA",2011.0,,47656.0,42235.0,5421.0,11.4
CN1301700000000,13.0,17.0,"Ben Hill County, GA",2011.0,,6237.0,5273.0,964.0,15.5
CN1301900000000,13.0,19.0,"Berrien County, GA",2011.0,,7850.0,6879.0,971.0,12.4
CN1302100000000,13.0,21.0,"Bibb County, GA",2011.0,,71063.0,62969.0,8094.0,11.4
CN1302300000000,13.0,23.0,"Bleckley County, GA",2011.0,,5478.0,4754.0,724.0,13.2
CN1302500000000,13.0,25.0,"Brantley County, GA",2011.0,,7450.0,6474.0,976.0,13.1
CN1302700000000,13.0,27.0,"Brooks County, GA",2011.0,,7053.0,6353.0,700.0,9.9
CN1302900000000,13.0,29.0,"Bryan County, GA",2011.0,,14691.0,13329.0,1362.0,9.3
CN1303100000000,13.0,31.0,"Bulloch County, GA",2011.0,,33430.0,29946.0,3484.0,10.4
CN1303300000000,13.0,33.0,"Burke County, GA",2011.0,,9930.0,8681.0,1249.0,12.6
CN1303500000000,13.0,35.0,"Butts County, GA",2011.0,,10434.0,9260.0,1174.0,11.3
CN1303700000000,13.0,37.0,"Calhoun County, GA",2011.0,,2515.0,2307.0,208.0,8.3
CN1303900000000,13.0,39.0,"Camden County, GA",2011.0,,21111.0,19112.0,1999.0,9.5
CN1304300000000,13.0,43.0,"Candler County, GA",2011.0,,5021.0,4544.0,477.0,9.5
CN1304500000000,13.0,45.0,"Carroll County, GA",2011.0,,51829.0,45973.0,5856.0,11.3
CN1304700000000,13.0,47.0,"Catoosa County, GA",2011.0,,32002.0,29402.0,2600.0,8.1
CN1304900000000,13.0,49.0,"Charlton County, GA",2011.0,,4955.0,4433.0,522.0,10.5
CN1305100000000,13.0,51.0,"Chatham County, GA",2011.0,,129417.0,116527.0,12890.0,10.0
CN1305300000000,13.0,53.0,"Chattahoochee County, GA",2011.0,,2363.0,2093.0,270.0,11.4
CN1305500000000,13.0,55.0,"Chattooga County, GA",2011.0,,10554.0,9401.0,1153.0,10.9
CN1305700000000,13.0,57.0,"Cherokee County, GA",2011.0,,113630.0,104432.0,9198.0,8.1
CN1305900000000,13.0,59.0,"Clarke County, GA",2011.0,,57069.0,51801.0,5268.0,9.2
CN1306100000000,13.0,61.0,"Clay County, GA",2011.0,,1063.0,934.0,129.0,12.1
CN1306300000000,13.0,63.0,"Clayton County, GA",2011.0,,126710.0,109832.0,16878.0,13.3
CN1306500000000,13.0,65.0,"Clinch County, GA",2011.0,,2882.0,2569.0,313.0,10.9
CN1306700000000,13.0,67.0,"Cobb County, GA",2011.0,,383975.0,350357.0,33618.0,8.8
CN1306900000000,13.0,69.0,"Coffee County, GA",2011.0,,17563.0,15320.0,2243.0,12.8
CN1307100000000,13.0,71.0,"Colquitt County, GA",2011.0,,21189.0,19197.0,1992.0,9.4
CN1307300000000,13.0,73.0,"Columbia County, GA",2011.0,,63212.0,58606.0,4606.0,7.3
CN1307500000000,13.0,75.0,"Cook County, GA",2011.0,,7584.0,6739.0,845.0,11.1
CN1307700000000,13.0,77.0,"Coweta County, GA",2011.0,,64884.0,59061.0,5823.0,9.0
CN1307900000000,13.0,79.0,"Crawford County, GA",2011.0,,5798.0,5175.0,623.0,10.7
CN1308100000000,13.0,81.0,"Crisp County, GA",2011.0,,9180.0,7915.0,1265.0,13.8
CN1308300000000,13.0,83.0,"Dade County, GA",2011.0,,8349.0,7689.0,660.0,7.9
CN1308500000000,13.0,85.0,"Dawson County, GA",2011.0,,10863.0,9769.0,1094.0,10.1
CN1308700000000,13.0,87.0,"Decatur County, GA",2011.0,,12039.0,10608.0,1431.0,11.9
CN1308900000000,13.0,89.0,"DeKalb County, GA",2011.0,,365804.0,327592.0,38212.0,10.4
CN1309100000000,13.0,91.0,"Dodge County, GA",2011.0,,8275.0,7266.0,1009.0,12.2
CN1309300000000,13.0,93.0,"Dooly County, GA",2011.0,,4778.0,4160.0,618.0,12.9
CN1309500000000,13.0,95.0,"Dougherty County, GA",2011.0,,41182.0,36196.0,4986.0,12.1
CN1309700000000,13.0,97.0,"Douglas County, GA",2011.0,,66842.0,59644.0,7198.0,10.8
CN1309900000000,13.0,99.0,"Early County, GA",2011.0,,4440.0,3934.0,506.0,11.4
CN1310100000000,13.0,101.0,"Echols County, GA",2011.0,,1875.0,1725.0,150.0,8.0
CN1310300000000,13.0,103.0,"Effingham County, GA",2011.0,,25592.0,23227.0,2365.0,9.2
CN1310500000000,13.0,105.0,"Elbert County, GA",2011.0,,8772.0,7370.0,1402.0,16.0
CN1310700000000,13.0,107.0,"Emanuel County, GA",2011.0,,9147.0,7936.0,1211.0,13.2
CN1310900000000,13.0,109.0,"Evans County, GA",2011.0,,4800.0,4365.0,435.0,9.1
CN1311100000000,13.0,111.0,"Fannin County, GA",2011.0,,10252.0,9103.0,1149.0,11.2
CN1311300000000,13.0,113.0,"Fayette County, GA",2011.0,,53127.0,48908.0,4219.0,7.9
CN1311500000000,13.0,115.0,"Floyd County, GA",2011.0,,44760.0,39398.0,5362.0,12.0
CN1311700000000,13.0,117.0,"Forsyth County, GA",2011.0,,90893.0,84225.0,6668.0,7.3
CN1311900000000,13.0,119.0,"Franklin County, GA",2011.0,,9728.0,8557.0,1171.0,12.0
CN1312100000000,13.0,121.0,"Fulton County, GA",2011.0,,497801.0,447564.0,50237.0,10.1
CN1312300000000,13.0,123.0,"Gilmer County, GA",2011.0,,12343.0,10905.0,1438.0,11.7
CN1312500000000,13.0,125.0,"Glascock County, GA",2011.0,,1333.0,1192.0,141.0,10.6
CN1312700000000,13.0,127.0,"Glynn County, GA",2011.0,,38179.0,34231.0,3948.0,10.3
CN1312900000000,13.0,129.0,"Gordon County, GA",2011.0,,26207.0,23174.0,3033.0,11.6
CN1313100000000,13.0,131.0,"Grady County, GA",2011.0,,10831.0,9807.0,1024.0,9.5
CN1313300000000,13.0,133.0,"Greene County, GA",2011.0,,6365.0,5586.0,779.0,12.2
CN1313500000000,13.0,135.0,"Gwinnett County, GA",2011.0,,426386.0,389527.0,36859.0,8.6
CN1313700000000,13.0,137.0,"Habersham County, GA",2011.0,,18297.0,16393.0,1904.0,10.4
CN1313900000000,13.0,139.0,"Hall County, GA",2011.0,,87580.0,79868.0,7712.0,8.8
CN1314100000000,13.0,141.0,"Hancock County, GA",2011.0,,2952.0,2372.0,580.0,19.6
CN1314300000000,13.0,143.0,"Haralson County, GA",2011.0,,12233.0,10822.0,1411.0,11.5
CN1314500000000,13.0,145.0,"Harris County, GA",2011.0,,16370.0,15168.0,1202.0,7.3
CN1314700000000,13.0,147.0,"Hart County, GA",2011.0,,11120.0,9887.0,1233.0,11.1
CN1314900000000,13.0,149.0,"Heard County, GA",2011.0,,5157.0,4579.0,578.0,11.2
CN1315100000000,13.0,151.0,"Henry County, GA",2011.0,,102488.0,91988.0,10500.0,10.2
CN1315300000000,13.0,153.0,"Houston County, GA",2011.0,,68223.0,62446.0,5777.0,8.5
CN1315500000000,13.0,155.0,"Irwin County, GA",2011.0,,3532.0,3051.0,481.0,13.6
CN1315700000000,13.0,157.0,"Jackson County, GA",2011.0,,28848.0,26108.0,2740.0,9.5
CN1315900000000,13.0,159.0,"Jasper County, GA",2011.0,,6781.0,6041.0,740.0,10.9
CN1316100000000,13.0,161.0,"Jeff Davis County, GA",2011.0,,6496.0,5686.0,810.0,12.5
CN1316300000000,13.0,163.0,"Jefferson County, GA",2011.0,,7104.0,6171.0,933.0,13.1
CN1316500000000,13.0,165.0,"Jenkins County, GA",2011.0,,3198.0,2743.0,455.0,14.2
CN1316700000000,13.0,167.0,"Johnson County, GA",2011.0,,4153.0,3699.0,454.0,10.9
CN1316900000000,13.0,169.0,"Jones County, GA",2011.0,,13787.0,12530.0,1257.0,9.1
CN1317100000000,13.0,171.0,"Lamar County, GA",2011.0,,8097.0,6995.0,1102.0,13.6
CN1317300000000,13.0,173.0,"Lanier County, GA",2011.0,,3944.0,3533.0,411.0,10.4
CN1317500000000,13.0,175.0,"Laurens County, GA",2011.0,,20258.0,17475.0,2783.0,13.7
CN1317700000000,13.0,177.0,"Lee County, GA",2011.0,,14302.0,13105.0,1197.0,8.4
CN1317900000000,13.0,179.0,"Liberty County, GA",2011.0,,27536.0,24989.0,2547.0,9.2
CN1318100000000,13.0,181.0,"Lincoln County, GA",2011.0,,3629.0,3212.0,417.0,11.5
CN1318300000000,13.0,183.0,"Long County, GA",2011.0,,6364.0,5803.0,561.0,8.8
CN1318500000000,13.0,185.0,"Lowndes County, GA",2011.0,,51276.0,46228.0,5048.0,9.8
CN1318700000000,13.0,187.0,"Lumpkin County, GA",2011.0,,14850.0,13415.0,1435.0,9.7
CN1318900000000,13.0,189.0,"McDuffie County, GA",2011.0,,9384.0,8142.0,1242.0,13.2
CN1319100000000,13.0,191.0,"McIntosh County, GA",2011.0,,6175.0,5525.0,650.0,10.5
CN1319300000000,13.0,193.0,"Macon County, GA",2011.0,,5267.0,4545.0,722.0,13.7
CN1319500000000,13.0,195.0,"Madison County, GA",2011.0,,13206.0,11873.0,1333.0,10.1
CN1319700000000,13.0,197.0,"Marion County, GA",2011.0,,3674.0,3294.0,380.0,10.3
CN1319900000000,13.0,199.0,"Meriwether County, GA",2011.0,,9221.0,8001.0,1220.0,13.2
CN1320100000000,13.0,201.0,"Miller County, GA",2011.0,,2735.0,2484.0,251.0,9.2
CN1320500000000,13.0,205.0,"Mitchell County, GA",2011.0,,9502.0,8559.0,943.0,9.9
CN1320700000000,13.0,207.0,"Monroe County, GA",2011.0,,12718.0,11490.0,1228.0,9.7
CN1320900000000,13.0,209.0,"Montgomery County, GA",2011.0,,3905.0,3393.0,512.0,13.1
CN1321100000000,13.0,211.0,"Morgan County, GA",2011.0,,8622.0,7763.0,859.0,10.0
CN1321300000000,13.0,213.0,"Murray County, GA",2011.0,,17017.0,14676.0,2341.0,13.8
CN1321500000000,13.0,215.0,"Muscogee County, GA",2011.0,,82742.0,74480.0,8262.0,10.0
CN1321700000000,13.0,217.0,"Newton County, GA",2011.0,,48301.0,42380.0,5921.0,12.3
CN1321900000000,13.0,219.0,"Oconee County, GA",2011.0,,16879.0,15710.0,1169.0,6.9
CN1322100000000,13.0,221.0,"Oglethorpe County, GA",2011.0,,6990.0,6313.0,677.0,9.7
CN1322300000000,13.0,223.0,"Paulding County, GA",2011.0,,74145.0,67149.0,6996.0,9.4
CN1322500000000,13.0,225.0,"Peach County, GA",2011.0,,12663.0,11178.0,1485.0,11.7
CN1322700000000,13.0,227.0,"Pickens County, GA",2011.0,,14039.0,12569.0,1470.0,10.5
CN1322900000000,13.0,229.0,"Pierce County, GA",2011.0,,8083.0,7228.0,855.0,10.6
CN1323100000000,13.0,231.0,"Pike County, GA",2011.0,,8420.0,7569.0,851.0,10.1
CN1323300000000,13.0,233.0,"Polk County, GA",2011.0,,18655.0,16514.0,2141.0,11.5
CN1323500000000,13.0,235.0,"Pulaski County, GA",2011.0,,4480.0,4051.0,429.0,9.6
CN1323700000000,13.0,237.0,"Putnam County, GA",2011.0,,8650.0,7533.0,1117.0,12.9
CN1323900000000,13.0,239.0,"Quitman County, GA",2011.0,,977.0,878.0,99.0,10.1
CN1324100000000,13.0,241.0,"Rabun County, GA",2011.0,,7018.0,6156.0,862.0,12.3
CN1324300000000,13.0,243.0,"Randolph County, GA",2011.0,,2937.0,2566.0,371.0,12.6
CN1324500000000,13.0,245.0,"Richmond County, GA",2011.0,,88308.0,78477.0,9831.0,11.1
CN1324700000000,13.0,247.0,"Rockdale County, GA",2011.0,,42157.0,37477.0,4680.0,11.1
CN1324900000000,13.0,249.0,"Schley County, GA",2011.0,,2157.0,1912.0,245.0,11.4
CN1325100000000,13.0,251.0,"Screven County, GA",2011.0,,5752.0,4852.0,900.0,15.6
CN1325300000000,13.0,253.0,"Seminole County, GA",2011.0,,3268.0,2857.0,411.0,12.6
CN1325500000000,13.0,255.0,"Spalding County, GA",2011.0,,28500.0,24543.0,3957.0,13.9
CN1325700000000,13.0,257.0,"Stephens County, GA",2011.0,,11722.0,10329.0,1393.0,11.9
CN1325900000000,13.0,259.0,"Stewart County, GA",2011.0,,2329.0,2106.0,223.0,9.6
CN1326100000000,13.0,261.0,"Sumter County, GA",2011.0,,13899.0,12170.0,1729.0,12.4
CN1326300000000,13.0,263.0,"Talbot County, GA",2011.0,,2915.0,2609.0,306.0,10.5
CN1326500000000,13.0,265.0,"Taliaferro County, GA",2011.0,,617.0,521.0,96.0,15.6
CN1326700000000,13.0,267.0,"Tattnall County, GA",2011.0,,9853.0,8996.0,857.0,8.7
CN1326900000000,13.0,269.0,"Taylor County, GA",2011.0,,3171.0,2718.0,453.0,14.3
CN1327100000000,13.0,271.0,"Telfair County, GA",2011.0,,5268.0,4579.0,689.0,13.1
CN1327300000000,13.0,273.0,"Terrell County, GA",2011.0,,3842.0,3385.0,457.0,11.9
CN1327500000000,13.0,275.0,"Thomas County, GA",2011.0,,18314.0,16420.0,1894.0,10.3
CN1327700000000,13.0,277.0,"Tift County, GA",2011.0,,18901.0,16635.0,2266.0,12.0
CN1327900000000,13.0,279.0,"Toombs County, GA",2011.0,,12407.0,10755.0,1652.0,13.3
CN1328100000000,13.0,281.0,"Towns County, GA",2011.0,,4349.0,3807.0,542.0,12.5
CN1328300000000,13.0,283.0,"Treutlen County, GA",2011.0,,2981.0,2589.0,392.0,13.1
CN1328500000000,13.0,285.0,"Troup County, GA",2011.0,,34427.0,30672.0,3755.0,10.9
CN1328700000000,13.0,287.0,"Turner County, GA",2011.0,,3589.0,3081.0,508.0,14.2
CN1328900000000,13.0,289.0,"Twiggs County, GA",2011.0,,3246.0,2748.0,498.0,15.3
CN1329100000000,13.0,291.0,"Union County, GA",2011.0,,9467.0,8508.0,959.0,10.1
CN1329300000000,13.0,293.0,"Upson County, GA",2011.0,,11986.0,10610.0,1376.0,11.5
CN1329500000000,13.0,295.0,"Walker County, GA",2011.0,,31016.0,27996.0,3020.0,9.7
CN1329700000000,13.0,297.0,"Walton County, GA",2011.0,,41135.0,36890.0,4245.0,10.3
CN1329900000000,13.0,299.0,"Ware County, GA",2011.0,,15244.0,13542.0,1702.0,11.2
CN1330100000000,13.0,301.0,"Warren County, GA",2011.0,,2640.0,2206.0,434.0,16.4
CN1330300000000,13.0,303.0,"Washington County, GA",2011.0,,8097.0,7075.0,1022.0,12.6
CN1330500000000,13.0,305.0,"Wayne County, GA",2011.0,,12470.0,10973.0,1497.0,12.0
CN1330700000000,13.0,307.0,"Webster County, GA",2011.0,,1066.0,944.0,122.0,11.4
CN1330900000000,13.0,309.0,"Wheeler County, GA",2011.0,,1978.0,1688.0,290.0,14.7
CN1331100000000,13.0,311.0,"White County, GA",2011.0,,13142.0,11848.0,1294.0,9.8
CN1331300000000,13.0,313.0,"Whitfield County, GA",2011.0,,47341.0,41802.0,5539.0,11.7
CN1331500000000,13.0,315.0,"Wilcox County, GA",2011.0,,2926.0,2555.0,371.0,12.7
CN1331700000000,13.0,317.0,"Wilkes County, GA",2011.0,,3922.0,3381.0,541.0,13.8
CN1331900000000,13.0,319.0,"Wilkinson County, GA",2011.0,,3768.0,3285.0,483.0,12.8
CN1332100000000,13.0,321.0,"Worth County, GA",2011.0,,9777.0,8660.0,1117.0,11.4
